gene_stable_id	transcript_stable_id	protein_stable_id	xref_id
ENSMYVG00000001339	ENSMYVT00000002116	ENSMYVP00000001959	GO:0030286
ENSMYVG00000001339	ENSMYVT00000002116	ENSMYVP00000001959	GO:0045505
ENSMYVG00000001339	ENSMYVT00000002116	ENSMYVP00000001959	GO:0051959
ENSMYVG00000001340	ENSMYVT00000002126	ENSMYVP00000001968	GO:0000290
ENSMYVG00000001340	ENSMYVT00000002126	ENSMYVP00000001968	GO:0016787
ENSMYVG00000001342	ENSMYVT00000002123	ENSMYVP00000001966	GO:0016491
ENSMYVG00000001343			HGNC:25583
ENSMYVG00000001344	ENSMYVT00000002127	ENSMYVP00000001970	GO:0005524
ENSMYVG00000001344	ENSMYVT00000002127	ENSMYVP00000001970	GO:0016020
ENSMYVG00000001344	ENSMYVT00000002127	ENSMYVP00000001970	GO:0016887
ENSMYVG00000001344	ENSMYVT00000002127	ENSMYVP00000001970	GO:0055085
ENSMYVG00000001344	ENSMYVT00000002127	ENSMYVP00000001970	GO:0140359
ENSMYVG00000001344	ENSMYVT00000002139	ENSMYVP00000001982	GO:0005524
ENSMYVG00000001344	ENSMYVT00000002139	ENSMYVP00000001982	GO:0016020
ENSMYVG00000001344	ENSMYVT00000002139	ENSMYVP00000001982	GO:0016887
ENSMYVG00000001344	ENSMYVT00000002139	ENSMYVP00000001982	GO:0055085
ENSMYVG00000001344	ENSMYVT00000002139	ENSMYVP00000001982	GO:0140359
ENSMYVG00000001345			HGNC:15767
ENSMYVG00000001345	ENSMYVT00000002129	ENSMYVP00000001972	GO:0004497
ENSMYVG00000001345	ENSMYVT00000002129	ENSMYVP00000001972	GO:0005506
ENSMYVG00000001345	ENSMYVT00000002129	ENSMYVP00000001972	GO:0016705
ENSMYVG00000001345	ENSMYVT00000002129	ENSMYVP00000001972	GO:0020037
ENSMYVG00000001346	ENSMYVT00000002131	ENSMYVP00000001974	GO:0005634
ENSMYVG00000001346	ENSMYVT00000002131	ENSMYVP00000001974	GO:0008270
ENSMYVG00000001347			HGNC:29102
ENSMYVG00000001349	ENSMYVT00000002133	ENSMYVP00000001976	GO:0043565
ENSMYVG00000001350			HGNC:7658
ENSMYVG00000001350	ENSMYVT00000002134	ENSMYVP00000001977	GO:0000226
ENSMYVG00000001350	ENSMYVT00000002134	ENSMYVP00000001977	GO:0000922
ENSMYVG00000001350	ENSMYVT00000002134	ENSMYVP00000001977	GO:0005815
ENSMYVG00000001350	ENSMYVT00000002134	ENSMYVP00000001977	GO:0007020
ENSMYVG00000001350	ENSMYVT00000002134	ENSMYVP00000001977	GO:0043015
ENSMYVG00000001352	ENSMYVT00000002146	ENSMYVP00000001987	GO:0006629
ENSMYVG00000001352	ENSMYVT00000002146	ENSMYVP00000001987	GO:0008081
ENSMYVG00000001353			HGNC:27413
ENSMYVG00000001355	ENSMYVT00000002148	ENSMYVP00000001990	GO:0006629
ENSMYVG00000001355	ENSMYVT00000002148	ENSMYVP00000001990	GO:0016788
ENSMYVG00000001355	ENSMYVT00000002162	ENSMYVP00000002004	GO:0006629
ENSMYVG00000001355	ENSMYVT00000002162	ENSMYVP00000002004	GO:0016788
ENSMYVG00000001357	ENSMYVT00000002143	ENSMYVP00000001986	GO:0019991
ENSMYVG00000001358	ENSMYVT00000002145	ENSMYVP00000001988	GO:0009055
ENSMYVG00000001358	ENSMYVT00000002145	ENSMYVP00000001988	GO:0016020
ENSMYVG00000001358	ENSMYVT00000002145	ENSMYVP00000001988	GO:0016491
ENSMYVG00000001358	ENSMYVT00000002145	ENSMYVP00000001988	GO:0022904
ENSMYVG00000001361			HGNC:9888
ENSMYVG00000001361	ENSMYVT00000002154	ENSMYVP00000001996	GO:0005515
ENSMYVG00000001361	ENSMYVT00000002154	ENSMYVP00000001996	GO:0048188
ENSMYVG00000001361	ENSMYVT00000002173	ENSMYVP00000002015	GO:0005515
ENSMYVG00000001361	ENSMYVT00000002173	ENSMYVP00000002015	GO:0048188
ENSMYVG00000001362	ENSMYVT00000002155	ENSMYVP00000001997	GO:0003735
ENSMYVG00000001362	ENSMYVT00000002155	ENSMYVP00000001997	GO:0005840
ENSMYVG00000001362	ENSMYVT00000002155	ENSMYVP00000001997	GO:0006412
ENSMYVG00000001362	ENSMYVT00000002155	ENSMYVP00000001997	GO:0019843
ENSMYVG00000001362	ENSMYVT00000002163	ENSMYVP00000002005	GO:0003735
ENSMYVG00000001362	ENSMYVT00000002163	ENSMYVP00000002005	GO:0005840
ENSMYVG00000001362	ENSMYVT00000002163	ENSMYVP00000002005	GO:0006412
ENSMYVG00000001362	ENSMYVT00000002163	ENSMYVP00000002005	GO:0019843
ENSMYVG00000001363	ENSMYVT00000002157	ENSMYVP00000001999	GO:0004553
ENSMYVG00000001363	ENSMYVT00000002157	ENSMYVP00000001999	GO:0005975
ENSMYVG00000001363	ENSMYVT00000002157	ENSMYVP00000001999	GO:0015929
ENSMYVG00000001364	ENSMYVT00000002167	ENSMYVP00000002009	GO:0004553
ENSMYVG00000001364	ENSMYVT00000002167	ENSMYVP00000002009	GO:0005975
ENSMYVG00000001366			HGNC:11087
ENSMYVG00000001367			HGNC:29796
ENSMYVG00000001367	ENSMYVT00000002161	ENSMYVP00000002003	GO:0005085
ENSMYVG00000001367	ENSMYVT00000002161	ENSMYVP00000002003	GO:0032008
ENSMYVG00000001367	ENSMYVT00000002161	ENSMYVP00000002003	GO:0060090
ENSMYVG00000001372			HGNC:1801
ENSMYVG00000001372	ENSMYVT00000002170	ENSMYVP00000002012	GO:0004605
ENSMYVG00000001372	ENSMYVT00000002170	ENSMYVP00000002012	GO:0016020
ENSMYVG00000001372	ENSMYVT00000002170	ENSMYVP00000002012	GO:0016772
ENSMYVG00000001372	ENSMYVT00000002185	ENSMYVP00000002027	GO:0004605
ENSMYVG00000001372	ENSMYVT00000002185	ENSMYVP00000002027	GO:0016020
ENSMYVG00000001372	ENSMYVT00000002185	ENSMYVP00000002027	GO:0016772
ENSMYVG00000001373			HGNC:11831
ENSMYVG00000001373	ENSMYVT00000002171	ENSMYVP00000002013	GO:0005524
ENSMYVG00000001373	ENSMYVT00000002171	ENSMYVP00000002013	GO:0006139
ENSMYVG00000001373	ENSMYVT00000002171	ENSMYVP00000002013	GO:0019136
ENSMYVG00000001373	ENSMYVT00000002176	ENSMYVP00000002018	GO:0005524
ENSMYVG00000001373	ENSMYVT00000002176	ENSMYVP00000002018	GO:0006139
ENSMYVG00000001373	ENSMYVT00000002176	ENSMYVP00000002018	GO:0019136
ENSMYVG00000001374			HGNC:24596
ENSMYVG00000001374	ENSMYVT00000002172	ENSMYVP00000002014	GO:0005739
ENSMYVG00000001375	ENSMYVT00000002175	ENSMYVP00000002017	GO:0005515
ENSMYVG00000001375	ENSMYVT00000002175	ENSMYVP00000002017	GO:0043531
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0000166
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0000287
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0005215
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0005524
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0015914
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0016020
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0016887
ENSMYVG00000001376	ENSMYVT00000002177	ENSMYVP00000002019	GO:0140326
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0000166
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0000287
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0005215
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0005524
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0015914
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0016020
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0016887
ENSMYVG00000001376	ENSMYVT00000002190	ENSMYVP00000002032	GO:0140326
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0000166
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0000287
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0005215
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0005524
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0015914
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0016020
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0016887
ENSMYVG00000001376	ENSMYVT00000002205	ENSMYVP00000002047	GO:0140326
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0000166
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0000287
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0005215
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0005524
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0015914
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0016020
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0016887
ENSMYVG00000001376	ENSMYVT00000002227	ENSMYVP00000002068	GO:0140326
ENSMYVG00000001377			HGNC:21460
ENSMYVG00000001379			HGNC:26053
ENSMYVG00000001379	ENSMYVT00000002179	ENSMYVP00000002021	GO:0000287
ENSMYVG00000001379	ENSMYVT00000002179	ENSMYVP00000002021	GO:0006400
ENSMYVG00000001379	ENSMYVT00000002179	ENSMYVP00000002021	GO:0008193
ENSMYVG00000001382			HGNC:5977
ENSMYVG00000001384	ENSMYVT00000002186	ENSMYVP00000002028	GO:0005515
ENSMYVG00000001385	ENSMYVT00000002189	ENSMYVP00000002031	GO:0080019
ENSMYVG00000001386			HGNC:33911
ENSMYVG00000001386	ENSMYVT00000002188	ENSMYVP00000002030	GO:0004521
ENSMYVG00000001386	ENSMYVT00000002188	ENSMYVP00000002030	GO:0090305
ENSMYVG00000001387	ENSMYVT00000002191	ENSMYVP00000002033	GO:0015267
ENSMYVG00000001387	ENSMYVT00000002191	ENSMYVP00000002033	GO:0016020
ENSMYVG00000001387	ENSMYVT00000002191	ENSMYVP00000002033	GO:0055085
ENSMYVG00000001387	ENSMYVT00000002198	ENSMYVP00000002040	GO:0015267
ENSMYVG00000001387	ENSMYVT00000002198	ENSMYVP00000002040	GO:0016020
ENSMYVG00000001387	ENSMYVT00000002198	ENSMYVP00000002040	GO:0055085
ENSMYVG00000001387	ENSMYVT00000002206	ENSMYVP00000002048	GO:0015267
ENSMYVG00000001387	ENSMYVT00000002206	ENSMYVP00000002048	GO:0016020
ENSMYVG00000001387	ENSMYVT00000002206	ENSMYVP00000002048	GO:0055085
ENSMYVG00000001388			HGNC:9311
ENSMYVG00000001388	ENSMYVT00000002194	ENSMYVP00000002036	GO:0000159
ENSMYVG00000001388	ENSMYVT00000002194	ENSMYVP00000002036	GO:0007165
ENSMYVG00000001388	ENSMYVT00000002194	ENSMYVP00000002036	GO:0019888
ENSMYVG00000001388	ENSMYVT00000002209	ENSMYVP00000002051	GO:0000159
ENSMYVG00000001388	ENSMYVT00000002209	ENSMYVP00000002051	GO:0007165
ENSMYVG00000001388	ENSMYVT00000002209	ENSMYVP00000002051	GO:0019888
ENSMYVG00000001388	ENSMYVT00000002222	ENSMYVP00000002063	GO:0000159
ENSMYVG00000001388	ENSMYVT00000002222	ENSMYVP00000002063	GO:0007165
ENSMYVG00000001388	ENSMYVT00000002222	ENSMYVP00000002063	GO:0019888
ENSMYVG00000001389			HGNC:24326
ENSMYVG00000001389	ENSMYVT00000002199	ENSMYVP00000002041	GO:0035556
ENSMYVG00000001389	ENSMYVT00000002199	ENSMYVP00000002041	GO:0043087
ENSMYVG00000001390			HGNC:16951
ENSMYVG00000001390	ENSMYVT00000002197	ENSMYVP00000002038	GO:0006508
ENSMYVG00000001390	ENSMYVT00000002197	ENSMYVP00000002038	GO:0008234
ENSMYVG00000001390	ENSMYVT00000002210	ENSMYVP00000002052	GO:0006508
ENSMYVG00000001390	ENSMYVT00000002210	ENSMYVP00000002052	GO:0008234
ENSMYVG00000001393			HGNC:19824
ENSMYVG00000001395			HGNC:16131
ENSMYVG00000001395	ENSMYVT00000002204	ENSMYVP00000002046	GO:0004867
ENSMYVG00000001396			HGNC:9244
ENSMYVG00000001396	ENSMYVT00000002207	ENSMYVP00000002049	GO:0006914
ENSMYVG00000001396	ENSMYVT00000002215	ENSMYVP00000002056	GO:0006914
ENSMYVG00000001398			HGNC:4020
ENSMYVG00000001398	ENSMYVT00000002211	ENSMYVP00000002053	GO:0005975
ENSMYVG00000001402			HGNC:6492
ENSMYVG00000001403	ENSMYVT00000002245	ENSMYVP00000002084	GO:0003735
ENSMYVG00000001403	ENSMYVT00000002245	ENSMYVP00000002084	GO:0006412
ENSMYVG00000001403	ENSMYVT00000002245	ENSMYVP00000002084	GO:0015934
ENSMYVG00000001404	ENSMYVT00000002223	ENSMYVP00000002064	GO:0004601
ENSMYVG00000001404	ENSMYVT00000002223	ENSMYVP00000002064	GO:0006979
ENSMYVG00000001404	ENSMYVT00000002223	ENSMYVP00000002064	GO:0020037
ENSMYVG00000001404	ENSMYVT00000002237	ENSMYVP00000002077	GO:0004601
ENSMYVG00000001404	ENSMYVT00000002237	ENSMYVP00000002077	GO:0006979
ENSMYVG00000001404	ENSMYVT00000002237	ENSMYVP00000002077	GO:0020037
ENSMYVG00000001405			HGNC:26967
ENSMYVG00000001405	ENSMYVT00000002219	ENSMYVP00000002060	GO:0016192
ENSMYVG00000001405	ENSMYVT00000002235	ENSMYVP00000002075	GO:0016192
ENSMYVG00000001406	ENSMYVT00000002226	ENSMYVP00000002067	GO:0016491
ENSMYVG00000001406	ENSMYVT00000002233	ENSMYVP00000002073	GO:0016491
ENSMYVG00000001407			HGNC:18864
ENSMYVG00000001407	ENSMYVT00000002230	ENSMYVP00000002070	GO:0005216
ENSMYVG00000001407	ENSMYVT00000002230	ENSMYVP00000002070	GO:0005249
ENSMYVG00000001407	ENSMYVT00000002230	ENSMYVP00000002070	GO:0006811
ENSMYVG00000001407	ENSMYVT00000002230	ENSMYVP00000002070	GO:0006813
ENSMYVG00000001407	ENSMYVT00000002230	ENSMYVP00000002070	GO:0016020
ENSMYVG00000001407	ENSMYVT00000002230	ENSMYVP00000002070	GO:0055085
ENSMYVG00000001410			HGNC:18539
ENSMYVG00000001410	ENSMYVT00000002240	ENSMYVP00000002080	GO:0005484
ENSMYVG00000001410	ENSMYVT00000002240	ENSMYVP00000002080	GO:0006886
ENSMYVG00000001410	ENSMYVT00000002240	ENSMYVP00000002080	GO:0016020
ENSMYVG00000001410	ENSMYVT00000002240	ENSMYVP00000002080	GO:0016192
ENSMYVG00000001410	ENSMYVT00000002253	ENSMYVP00000002092	GO:0005484
ENSMYVG00000001410	ENSMYVT00000002253	ENSMYVP00000002092	GO:0006886
ENSMYVG00000001410	ENSMYVT00000002253	ENSMYVP00000002092	GO:0016020
ENSMYVG00000001410	ENSMYVT00000002253	ENSMYVP00000002092	GO:0016192
ENSMYVG00000001410	ENSMYVT00000002265	ENSMYVP00000002104	GO:0005484
ENSMYVG00000001410	ENSMYVT00000002265	ENSMYVP00000002104	GO:0006886
ENSMYVG00000001410	ENSMYVT00000002265	ENSMYVP00000002104	GO:0016020
ENSMYVG00000001410	ENSMYVT00000002265	ENSMYVP00000002104	GO:0016192
ENSMYVG00000001411	ENSMYVT00000002244	ENSMYVP00000002083	GO:0004857
ENSMYVG00000001411	ENSMYVT00000002244	ENSMYVP00000002083	GO:0004867
ENSMYVG00000001411	ENSMYVT00000002244	ENSMYVP00000002083	GO:0005576
ENSMYVG00000001411	ENSMYVT00000002244	ENSMYVP00000002083	GO:0030414
ENSMYVG00000001411	ENSMYVT00000002268	ENSMYVP00000002107	GO:0004857
ENSMYVG00000001411	ENSMYVT00000002268	ENSMYVP00000002107	GO:0004867
ENSMYVG00000001411	ENSMYVT00000002268	ENSMYVP00000002107	GO:0005576
ENSMYVG00000001411	ENSMYVT00000002268	ENSMYVP00000002107	GO:0030414
ENSMYVG00000001412	ENSMYVT00000002242	ENSMYVP00000002082	GO:0004497
ENSMYVG00000001412	ENSMYVT00000002242	ENSMYVP00000002082	GO:0005506
ENSMYVG00000001412	ENSMYVT00000002242	ENSMYVP00000002082	GO:0016705
ENSMYVG00000001412	ENSMYVT00000002242	ENSMYVP00000002082	GO:0020037
ENSMYVG00000001412	ENSMYVT00000002257	ENSMYVP00000002096	GO:0004497
ENSMYVG00000001412	ENSMYVT00000002257	ENSMYVP00000002096	GO:0005506
ENSMYVG00000001412	ENSMYVT00000002257	ENSMYVP00000002096	GO:0016705
ENSMYVG00000001412	ENSMYVT00000002257	ENSMYVP00000002096	GO:0020037
ENSMYVG00000001412	ENSMYVT00000002262	ENSMYVP00000002101	GO:0004497
ENSMYVG00000001412	ENSMYVT00000002262	ENSMYVP00000002101	GO:0005506
ENSMYVG00000001412	ENSMYVT00000002262	ENSMYVP00000002101	GO:0016705
ENSMYVG00000001412	ENSMYVT00000002262	ENSMYVP00000002101	GO:0020037
ENSMYVG00000001413	ENSMYVT00000002241	ENSMYVP00000002081	GO:0005262
ENSMYVG00000001413	ENSMYVT00000002241	ENSMYVP00000002081	GO:0005789
ENSMYVG00000001413	ENSMYVT00000002241	ENSMYVP00000002081	GO:0016020
ENSMYVG00000001413	ENSMYVT00000002241	ENSMYVP00000002081	GO:0032469
ENSMYVG00000001415	ENSMYVT00000002247	ENSMYVP00000002086	GO:0003824
ENSMYVG00000001415	ENSMYVT00000002258	ENSMYVP00000002097	GO:0003824
ENSMYVG00000001415	ENSMYVT00000002266	ENSMYVP00000002105	GO:0003824
ENSMYVG00000001417	ENSMYVT00000002250	ENSMYVP00000002089	GO:0000166
ENSMYVG00000001417	ENSMYVT00000002264	ENSMYVP00000002103	GO:0000166
ENSMYVG00000001418			ZDB-GENE-060526-357
ENSMYVG00000001418	ENSMYVT00000002249	ENSMYVP00000002088	GO:0005975
ENSMYVG00000001418	ENSMYVT00000002249	ENSMYVP00000002088	GO:0016301
ENSMYVG00000001418	ENSMYVT00000002249	ENSMYVP00000002088	GO:0050277
ENSMYVG00000001418	ENSMYVT00000002260	ENSMYVP00000002099	GO:0005975
ENSMYVG00000001418	ENSMYVT00000002260	ENSMYVP00000002099	GO:0016301
ENSMYVG00000001418	ENSMYVT00000002260	ENSMYVP00000002099	GO:0050277
ENSMYVG00000001419	ENSMYVT00000002251	ENSMYVP00000002090	GO:0016020
ENSMYVG00000001419	ENSMYVT00000002251	ENSMYVP00000002090	GO:0022857
ENSMYVG00000001419	ENSMYVT00000002251	ENSMYVP00000002090	GO:0055085
ENSMYVG00000001420	ENSMYVT00000002254	ENSMYVP00000002093	GO:0003676
ENSMYVG00000001421			HGNC:11446
ENSMYVG00000001422			HGNC:20234
ENSMYVG00000001422	ENSMYVT00000002255	ENSMYVP00000002094	GO:0046983
ENSMYVG00000001425			HGNC:6246
ENSMYVG00000001425	ENSMYVT00000002263	ENSMYVP00000002102	GO:0004378
ENSMYVG00000001425	ENSMYVT00000002263	ENSMYVP00000002102	GO:0006486
ENSMYVG00000001425	ENSMYVT00000002263	ENSMYVP00000002102	GO:0016757
ENSMYVG00000001426	ENSMYVT00000002267	ENSMYVP00000002106	GO:0000127
ENSMYVG00000001426	ENSMYVT00000002267	ENSMYVP00000002106	GO:0006384
ENSMYVG00000001426	ENSMYVT00000002272	ENSMYVP00000002111	GO:0000127
ENSMYVG00000001426	ENSMYVT00000002272	ENSMYVP00000002111	GO:0006384
ENSMYVG00000001426	ENSMYVT00000002286	ENSMYVP00000002125	GO:0016020
ENSMYVG00000001430			HGNC:10974
ENSMYVG00000001430	ENSMYVT00000002274	ENSMYVP00000002112	GO:0006812
ENSMYVG00000001430	ENSMYVT00000002274	ENSMYVP00000002112	GO:0015297
ENSMYVG00000001430	ENSMYVT00000002274	ENSMYVP00000002112	GO:0016020
ENSMYVG00000001430	ENSMYVT00000002274	ENSMYVP00000002112	GO:0055085
ENSMYVG00000001430	ENSMYVT00000002274	ENSMYVP00000002112	GO:1902600
ENSMYVG00000001430	ENSMYVT00000002289	ENSMYVP00000002128	GO:0006812
ENSMYVG00000001430	ENSMYVT00000002289	ENSMYVP00000002128	GO:0015297
ENSMYVG00000001430	ENSMYVT00000002289	ENSMYVP00000002128	GO:0016020
ENSMYVG00000001430	ENSMYVT00000002289	ENSMYVP00000002128	GO:0055085
ENSMYVG00000001430	ENSMYVT00000002289	ENSMYVP00000002128	GO:1902600
ENSMYVG00000001432	ENSMYVT00000002275	ENSMYVP00000002114	GO:0005515
ENSMYVG00000001432	ENSMYVT00000002275	ENSMYVP00000002114	GO:0031080
ENSMYVG00000001433	ENSMYVT00000002276	ENSMYVP00000002115	GO:0004984
ENSMYVG00000001433	ENSMYVT00000002276	ENSMYVP00000002115	GO:0005549
ENSMYVG00000001433	ENSMYVT00000002276	ENSMYVP00000002115	GO:0007608
ENSMYVG00000001433	ENSMYVT00000002276	ENSMYVP00000002115	GO:0016020
ENSMYVG00000001434	ENSMYVT00000002277	ENSMYVP00000002116	GO:0005634
ENSMYVG00000001434	ENSMYVT00000002277	ENSMYVP00000002116	GO:0008270
ENSMYVG00000001436			ZDB-GENE-040718-233
ENSMYVG00000001436	ENSMYVT00000002279	ENSMYVP00000002117	GO:0016614
ENSMYVG00000001436	ENSMYVT00000002279	ENSMYVP00000002117	GO:0050660
ENSMYVG00000001438			HGNC:9640
ENSMYVG00000001438	ENSMYVT00000002281	ENSMYVP00000002120	GO:0006621
ENSMYVG00000001438	ENSMYVT00000002281	ENSMYVP00000002120	GO:0016020
ENSMYVG00000001438	ENSMYVT00000002281	ENSMYVP00000002120	GO:0046923
ENSMYVG00000001440			HGNC:18263
ENSMYVG00000001441	ENSMYVT00000002288	ENSMYVP00000002127	GO:0008146
ENSMYVG00000001442			HGNC:30611
ENSMYVG00000001442	ENSMYVT00000002296	ENSMYVP00000002135	GO:0004576
ENSMYVG00000001442	ENSMYVT00000002296	ENSMYVP00000002135	GO:0006486
ENSMYVG00000001442	ENSMYVT00000002296	ENSMYVP00000002135	GO:0016020
ENSMYVG00000001443			HGNC:28856
ENSMYVG00000001444	ENSMYVT00000002292	ENSMYVP00000002131	GO:0004386
ENSMYVG00000001445	ENSMYVT00000002295	ENSMYVP00000002134	GO:0005515
ENSMYVG00000001445	ENSMYVT00000002303	ENSMYVP00000002142	GO:0005515
ENSMYVG00000001447	ENSMYVT00000002294	ENSMYVP00000002133	GO:0006486
ENSMYVG00000001447	ENSMYVT00000002294	ENSMYVP00000002133	GO:0016020
ENSMYVG00000001448			HGNC:9845
ENSMYVG00000001450	ENSMYVT00000002298	ENSMYVP00000002137	GO:0006631
ENSMYVG00000001450	ENSMYVT00000002298	ENSMYVP00000002137	GO:0016491
ENSMYVG00000001450	ENSMYVT00000002298	ENSMYVP00000002137	GO:0016616
ENSMYVG00000001450	ENSMYVT00000002298	ENSMYVP00000002137	GO:0070403
ENSMYVG00000001452	ENSMYVT00000002301	ENSMYVP00000002140	GO:0080019
ENSMYVG00000001452	ENSMYVT00000002309	ENSMYVP00000002148	GO:0080019
ENSMYVG00000001452	ENSMYVT00000002320	ENSMYVP00000002159	GO:0080019
ENSMYVG00000001453			HGNC:45
ENSMYVG00000001453	ENSMYVT00000002307	ENSMYVP00000002146	GO:0005524
ENSMYVG00000001453	ENSMYVT00000002307	ENSMYVP00000002146	GO:0016020
ENSMYVG00000001453	ENSMYVT00000002307	ENSMYVP00000002146	GO:0016887
ENSMYVG00000001453	ENSMYVT00000002307	ENSMYVP00000002146	GO:0055085
ENSMYVG00000001453	ENSMYVT00000002307	ENSMYVP00000002146	GO:0140359
ENSMYVG00000001453	ENSMYVT00000002326	ENSMYVP00000002164	GO:0005524
ENSMYVG00000001453	ENSMYVT00000002326	ENSMYVP00000002164	GO:0016020
ENSMYVG00000001453	ENSMYVT00000002326	ENSMYVP00000002164	GO:0016887
ENSMYVG00000001453	ENSMYVT00000002326	ENSMYVP00000002164	GO:0055085
ENSMYVG00000001453	ENSMYVT00000002326	ENSMYVP00000002164	GO:0140359
ENSMYVG00000001454	ENSMYVT00000002302	ENSMYVP00000002141	GO:0003824
ENSMYVG00000001454	ENSMYVT00000002302	ENSMYVP00000002141	GO:0005965
ENSMYVG00000001454	ENSMYVT00000002302	ENSMYVP00000002141	GO:0008318
ENSMYVG00000001454	ENSMYVT00000002302	ENSMYVP00000002141	GO:0018343
ENSMYVG00000001454	ENSMYVT00000002324	ENSMYVP00000002162	GO:0003824
ENSMYVG00000001454	ENSMYVT00000002324	ENSMYVP00000002162	GO:0005965
ENSMYVG00000001454	ENSMYVT00000002324	ENSMYVP00000002162	GO:0008318
ENSMYVG00000001454	ENSMYVT00000002324	ENSMYVP00000002162	GO:0018343
ENSMYVG00000001455	ENSMYVT00000002304	ENSMYVP00000002143	GO:0005096
ENSMYVG00000001456	ENSMYVT00000002306	ENSMYVP00000002145	GO:0016020
ENSMYVG00000001456	ENSMYVT00000002322	ENSMYVP00000002160	GO:0016020
ENSMYVG00000001456	ENSMYVT00000002339	ENSMYVP00000002176	GO:0016020
ENSMYVG00000001456	ENSMYVT00000002352	ENSMYVP00000002188	GO:0016020
ENSMYVG00000001458			HGNC:7596
ENSMYVG00000001459	ENSMYVT00000002308	ENSMYVP00000002147	GO:0005249
ENSMYVG00000001459	ENSMYVT00000002308	ENSMYVP00000002147	GO:0006813
ENSMYVG00000001459	ENSMYVT00000002308	ENSMYVP00000002147	GO:0016020
ENSMYVG00000001459	ENSMYVT00000002312	ENSMYVP00000002151	GO:0005216
ENSMYVG00000001459	ENSMYVT00000002312	ENSMYVP00000002151	GO:0005249
ENSMYVG00000001459	ENSMYVT00000002312	ENSMYVP00000002151	GO:0006811
ENSMYVG00000001459	ENSMYVT00000002312	ENSMYVP00000002151	GO:0006813
ENSMYVG00000001459	ENSMYVT00000002312	ENSMYVP00000002151	GO:0016020
ENSMYVG00000001459	ENSMYVT00000002312	ENSMYVP00000002151	GO:0055085
ENSMYVG00000001460			HGNC:16930
ENSMYVG00000001460	ENSMYVT00000002311	ENSMYVP00000002150	GO:0003676
ENSMYVG00000001460	ENSMYVT00000002311	ENSMYVP00000002150	GO:0003723
ENSMYVG00000001460	ENSMYVT00000002311	ENSMYVP00000002150	GO:0006396
ENSMYVG00000001460	ENSMYVT00000002311	ENSMYVP00000002150	GO:0006874
ENSMYVG00000001461			HGNC:30394
ENSMYVG00000001462	ENSMYVT00000002316	ENSMYVP00000002155	GO:0005085
ENSMYVG00000001462	ENSMYVT00000002316	ENSMYVP00000002155	GO:0007264
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0005515
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0005634
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0005694
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0006355
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0010452
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0016279
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0034968
ENSMYVG00000001463	ENSMYVT00000002319	ENSMYVP00000002157	GO:0042054
